frame,ii,jj,xtl,ytl,xbr,ybr
10688,5,2,64.51999999999998,233.1300000000001,146.69000000000005,332.29999999999995
10689,5,2,59.090000000000146,224.33999999999992,141.26000000000022,323.52
10690,5,2,49.789999999999964,211.42000000000007,131.96000000000004,310.5999999999999
10691,5,2,61.67000000000007,206.29999999999995,134.0,292.51
10692,5,2,72.5300000000002,199.57999999999993,144.8499999999999,285.78999999999996
10693,5,2,81.30999999999995,192.51999999999998,153.63999999999987,278.72
10694,5,2,90.09999999999991,185.46000000000004,162.42999999999984,271.6600000000001
10695,5,2,98.88000000000011,178.39,171.21000000000004,264.5999999999999
10696,5,2,113.86999999999989,167.53999999999996,186.19999999999982,253.74
10697,5,2,131.96000000000004,163.65999999999997,204.28999999999996,249.8699999999999
10698,5,2,150.05000000000018,159.78999999999996,222.3800000000001,245.99
10699,5,2,164.26000000000022,157.98000000000002,232.19000000000005,244.18000000000006
10700,5,2,178.48000000000002,156.16999999999996,242.0,242.3800000000001
10701,5,2,190.0999999999999,155.64999999999998,259.3000000000002,253.99
10702,5,2,201.73000000000002,155.14,276.5999999999999,265.5999999999999
10703,5,2,214.6500000000001,146.35000000000002,289.52,256.80999999999995
10704,5,2,224.4699999999998,146.09000000000003,299.34000000000015,256.54999999999995
10705,5,2,234.28999999999996,145.83000000000004,309.15999999999985,256.29999999999995
10706,5,2,244.6300000000001,145.57000000000005,319.5,256.03999999999996
10707,5,2,254.96000000000004,145.32000000000005,329.8299999999999,255.77999999999997
10708,5,2,254.96000000000004,145.32000000000005,329.3699999999999,244.6400000000001
10709,5,2,254.96000000000004,145.32000000000005,328.9000000000001,233.5
10710,5,2,262.1100000000001,149.34000000000003,336.03999999999996,237.51999999999998
10711,5,2,269.25,153.36,343.19000000000005,241.53999999999996
10712,5,2,266.57000000000016,151.57000000000005,343.8699999999999,239.75
10713,5,2,263.9000000000001,149.77999999999997,344.53999999999996,237.97000000000003
10714,5,2,261.2199999999998,148.0,345.2199999999998,236.18000000000006
10715,5,2,258.53999999999996,146.21000000000004,345.9000000000001,234.3900000000001
10716,5,2,247.2199999999998,143.83000000000004,334.59000000000015,232.01
10717,5,2,235.90999999999985,141.45000000000005,323.2800000000002,229.6300000000001
10718,5,2,224.5999999999999,139.07000000000005,311.96000000000004,227.25
10719,5,2,218.94000000000005,137.88,306.30999999999995,226.05999999999995
10720,5,2,213.28999999999996,136.67999999999995,300.6500000000001,224.8699999999999
10721,5,2,207.6300000000001,135.49,294.9899999999998,223.68000000000006
10722,5,2,200.92999999999984,136.39,288.3000000000002,224.56999999999994
10723,5,2,194.23000000000002,137.27999999999997,281.5999999999999,225.46000000000004
10724,5,2,177.71000000000004,138.16999999999996,270.0,226.3599999999999
10725,5,2,161.19000000000005,139.05999999999995,258.4000000000001,227.25
10726,5,2,154.05000000000018,133.26,251.26000000000022,221.44000000000005
10727,5,2,146.9000000000001,127.46000000000004,244.11000000000013,215.6400000000001
10728,5,2,143.0300000000002,130.42999999999995,240.23999999999978,218.6199999999999
10729,5,2,139.15999999999985,133.40999999999997,236.3699999999999,221.58999999999992
10730,5,2,135.28999999999996,136.38,232.5,224.56999999999994
10731,5,2,136.28999999999996,137.58000000000004,233.48999999999978,225.76
10732,5,2,137.2800000000002,138.76999999999998,234.48999999999978,226.95000000000005
10733,5,2,138.26999999999998,139.96000000000004,235.48000000000002,228.1400000000001
10734,5,2,139.26000000000022,141.14999999999998,236.4699999999998,229.32999999999993
10735,5,2,140.25,142.34000000000003,237.46000000000004,230.51999999999998
10736,5,2,141.25,143.52999999999997,238.46000000000004,231.71000000000004
10737,5,2,142.23999999999978,144.72000000000003,239.44999999999982,232.9000000000001
10738,5,2,143.23000000000002,145.90999999999997,240.44000000000005,234.08999999999992
10739,5,2,144.2199999999998,147.10000000000002,241.42999999999984,235.28999999999996
10740,5,2,151.82000000000016,147.10000000000002,249.01999999999998,235.28999999999996
10741,5,2,159.40999999999985,147.10000000000002,256.6100000000001,235.28999999999996
10742,5,2,168.6300000000001,146.79999999999995,265.84000000000015,234.99
10743,5,2,177.86000000000013,146.51,275.07000000000016,234.69000000000005
10744,5,2,187.09000000000015,146.21000000000004,284.3000000000002,234.3900000000001
10745,5,2,194.46000000000004,142.40999999999997,291.6700000000001,230.5999999999999
10746,5,2,201.82999999999993,138.62,299.03999999999996,226.79999999999995
10747,5,2,209.19999999999982,134.82000000000005,306.4000000000001,223.01
10748,5,2,216.55999999999995,131.02999999999997,313.77,219.21000000000004
10749,5,2,214.8800000000001,134.60000000000002,312.09000000000015,222.77999999999997
10750,5,2,213.19000000000005,138.16999999999996,310.4000000000001,226.3599999999999
10751,5,2,211.5,141.74,308.71000000000004,229.93000000000006
10752,5,2,209.82000000000016,145.32000000000005,307.0300000000002,233.5
10753,5,2,208.1300000000001,148.89,305.34000000000015,237.06999999999994
10754,5,2,206.44000000000005,152.46000000000004,303.6500000000001,240.6400000000001
10755,5,2,204.76000000000022,156.02999999999997,301.9699999999998,244.22000000000003
10756,5,2,203.07000000000016,159.61,300.2800000000002,247.78999999999996
10757,5,2,201.3800000000001,163.17999999999995,298.59000000000015,251.3599999999999
10758,5,2,196.69000000000005,161.61,293.9000000000001,249.79999999999995
10759,5,2,192.01000000000022,160.04999999999995,289.21000000000004,248.24
10760,5,2,187.32000000000016,158.49,284.5300000000002,246.67000000000007
10761,5,2,182.6300000000001,156.92999999999995,279.84000000000015,245.1099999999999
10762,5,2,178.46000000000004,162.88,275.6700000000001,251.05999999999995
10763,5,2,174.28999999999996,168.83000000000004,271.5,257.02
10764,5,2,170.1300000000001,174.78999999999996,267.34000000000015,262.97
10765,5,2,167.44999999999982,172.70000000000005,264.65999999999985,260.8900000000001
10766,5,2,164.76999999999998,170.62,261.98,258.79999999999995
10767,5,2,162.09000000000015,168.53999999999996,259.3000000000002,256.72
10768,5,2,152.86000000000013,171.21000000000004,250.07000000000016,259.4000000000001
10769,5,2,143.6300000000001,173.89,240.84000000000015,262.0799999999999
10770,5,2,134.4000000000001,176.57000000000005,231.61000000000013,264.76
10771,5,2,145.1199999999999,173.0,242.32999999999993,261.19000000000005
10772,5,2,136.63999999999987,180.59000000000003,242.30999999999995,268.78
10773,5,2,128.1500000000001,188.17999999999995,242.30000000000018,276.3699999999999
10774,5,2,118.7800000000002,197.55999999999995,232.92000000000007,285.74
10775,5,2,109.40000000000009,206.94000000000005,223.55000000000018,295.1199999999999
10776,5,2,102.25,214.07999999999993,216.4000000000001,302.27
10777,5,2,95.11000000000013,221.23000000000002,209.26000000000022,309.4100000000001
10778,5,2,97.78999999999996,232.24,211.94000000000005,320.43000000000006
10779,5,2,100.4699999999998,243.26,214.6199999999999,331.44000000000005
10780,5,2,103.15000000000009,254.26999999999998,217.28999999999996,342.46000000000004
10781,5,2,110.65000000000009,257.1400000000001,221.4000000000001,343.3499999999999
10782,5,2,118.15000000000009,260.0,225.5,344.24
10783,5,2,125.65000000000009,262.8699999999999,229.5999999999999,345.1300000000001
10784,5,2,133.1500000000001,265.73,233.69999999999982,346.03
10785,5,2,140.6500000000001,268.5999999999999,237.80000000000018,346.9200000000001
10786,5,2,148.25,267.71000000000004,245.38999999999987,346.03
10787,5,2,155.84000000000015,266.80999999999995,252.98000000000002,345.1300000000001
10788,5,2,155.38999999999987,273.74,252.5300000000002,352.05999999999995
10789,5,2,154.94000000000005,280.6600000000001,252.09000000000015,358.98
10790,5,2,154.5,287.5799999999999,251.63999999999987,365.9000000000001
10791,5,2,154.05000000000018,294.5,251.19000000000005,372.81999999999994
10792,5,2,153.3800000000001,297.6199999999999,250.51999999999998,375.94000000000005
10793,5,2,152.71000000000004,300.75,249.8499999999999,379.06999999999994
10794,5,2,152.03999999999996,303.8800000000001,249.17999999999984,382.20000000000005
10795,5,2,151.3699999999999,307.0,248.51000000000022,385.31999999999994
10796,5,2,150.55000000000018,306.03,247.69999999999982,384.3499999999999
10797,5,2,149.73000000000002,305.06999999999994,246.8800000000001,383.3900000000001
10798,5,2,148.90999999999985,304.0999999999999,246.05999999999995,382.4200000000001
10799,5,2,148.0999999999999,303.1300000000001,245.23999999999978,381.45000000000005
10800,5,2,147.2800000000002,302.1600000000001,244.42000000000007,380.48
10801,5,2,146.46000000000004,301.20000000000005,243.5999999999999,379.52
10802,5,2,145.63999999999987,300.23,242.78999999999996,378.54999999999995
10803,5,2,144.82000000000016,299.26,241.9699999999998,377.5799999999999
10804,5,2,144.0,298.28999999999996,241.1500000000001,376.6099999999999
10805,5,2,143.17999999999984,297.3299999999999,240.32999999999993,375.6500000000001
10806,5,2,142.3699999999999,296.3599999999999,239.51000000000022,374.68000000000006
10807,5,2,141.55000000000018,295.3900000000001,238.69000000000005,373.71000000000004
10808,5,2,141.55000000000018,287.79999999999995,238.69000000000005,366.1199999999999
10809,5,2,141.55000000000018,280.21000000000004,238.69000000000005,358.53
10810,5,2,142.73999999999978,276.94000000000005,239.8800000000001,355.26
10811,5,2,143.92999999999984,273.6600000000001,241.07000000000016,351.98
10812,5,2,145.1199999999999,270.3900000000001,242.26000000000022,348.71000000000004
10813,5,2,148.51000000000022,270.03,240.4699999999998,345.49
10814,5,2,151.90999999999985,269.6700000000001,238.67999999999984,342.28
10815,5,2,155.30000000000018,269.30999999999995,236.88999999999987,339.05999999999995
10816,5,2,158.69000000000005,268.96000000000004,235.09000000000015,335.8499999999999
10817,5,2,162.09000000000015,268.5999999999999,233.30000000000018,332.6300000000001
10818,5,2,171.01999999999998,272.1700000000001,242.23000000000002,336.20000000000005
10819,5,2,179.94999999999982,275.74,251.15999999999985,339.78
10820,5,2,194.23999999999978,266.80999999999995,265.4499999999998,330.8499999999999
10821,5,2,200.03999999999996,268.1500000000001,271.2600000000002,332.19000000000005
10822,5,2,205.8499999999999,269.49,277.05999999999995,333.53
10823,5,2,211.6500000000001,270.8299999999999,282.8600000000001,334.8699999999999
10824,5,2,217.46000000000004,272.1700000000001,288.6700000000001,336.21000000000004
10825,5,2,226.15999999999985,270.1600000000001,292.25,331.52
10826,5,2,234.8699999999999,268.1400000000001,295.8299999999999,326.8299999999999
10827,5,2,243.57999999999993,266.1199999999999,299.4200000000001,322.1400000000001
10828,5,2,252.28999999999996,264.0999999999999,303.0,317.45000000000005
10829,5,2,259.42999999999984,263.6500000000001,310.1399999999999,317.01
10830,5,2,266.57000000000016,263.21000000000004,317.28999999999996,316.55999999999995
10831,5,2,265.23,267.9000000000001,315.9499999999998,321.25
10832,5,2,263.8899999999999,272.5799999999999,314.6100000000001,325.94000000000005
10833,5,2,262.5500000000002,277.27,313.27,330.6199999999999
10834,5,2,261.21000000000004,281.96000000000004,311.92999999999984,335.30999999999995
10835,5,2,257.6399999999999,283.74,314.9200000000001,340.3699999999999
10836,5,2,254.07000000000016,285.52,317.90999999999985,345.44000000000005
10837,5,2,250.5,287.29999999999995,320.9000000000001,350.5
10838,5,2,243.6500000000001,295.93000000000006,314.0500000000002,359.1300000000001
10839,5,2,236.80000000000018,304.56999999999994,307.21000000000004,367.76
10840,5,2,229.96000000000004,313.20000000000005,300.3600000000001,376.4000000000001
10841,5,2,226.61000000000013,315.21000000000004,297.0100000000002,378.4100000000001
10842,5,2,223.26000000000022,317.22,293.65999999999985,380.4200000000001
10843,5,2,219.90999999999985,319.23,290.30999999999995,382.43000000000006
10844,5,2,216.55999999999995,321.24,286.96000000000004,384.44000000000005
10845,5,2,210.01000000000022,317.3699999999999,280.40999999999985,380.56999999999994
10846,5,2,203.46000000000004,313.5,273.8699999999999,376.70000000000005
10847,5,2,196.90999999999985,309.6300000000001,267.32000000000016,372.8299999999999
10848,5,2,177.86000000000013,313.5,248.26000000000022,376.70000000000005
10849,5,2,158.80999999999995,317.3699999999999,229.21000000000004,380.56999999999994
10850,5,2,139.76000000000022,321.24,210.15999999999985,384.44000000000005
10851,5,2,127.55000000000018,318.8599999999999,197.96000000000004,382.04999999999995
10852,5,2,115.34999999999991,316.48,185.75,379.6700000000001
10853,5,2,103.13999999999987,314.0899999999999,173.55000000000018,377.28999999999996
10854,5,2,93.32000000000016,312.30999999999995,163.7199999999998,375.5
10855,5,2,83.5,310.52,153.9000000000001,373.72
10856,5,2,91.23999999999978,303.0799999999999,161.63999999999987,366.28
10857,5,2,98.98000000000002,295.6400000000001,169.3800000000001,358.8299999999999
10858,5,2,106.7199999999998,288.20000000000005,177.1199999999999,351.3900000000001
10859,5,2,121.01000000000022,280.75,191.40999999999985,343.95000000000005
10860,5,2,135.28999999999996,273.30999999999995,205.69999999999982,336.51
10861,5,2,149.57999999999993,265.8699999999999,219.98999999999978,329.06999999999994
10862,5,2,162.98000000000002,262.29999999999995,233.3800000000001,325.49
10863,5,2,164.26000000000022,259.8699999999999,234.65999999999985,323.06999999999994
10864,5,2,165.5300000000002,257.45000000000005,235.92999999999984,320.6500000000001
10865,5,2,166.80999999999995,255.02999999999997,237.21000000000004,318.22
10866,5,2,168.07999999999993,252.5999999999999,238.48999999999978,315.79999999999995
10867,5,2,169.36000000000013,250.18000000000006,239.76000000000022,313.3699999999999
10868,5,2,170.6300000000001,247.75,241.03999999999996,310.95000000000005
10869,5,2,171.90999999999985,245.32999999999993,242.30999999999995,308.53
10870,5,2,177.7199999999998,239.07999999999993,248.1199999999999,302.28
10871,5,2,183.51999999999998,232.82999999999993,253.92000000000007,296.02
10872,5,2,189.32999999999993,226.56999999999994,259.73,289.77
10873,5,2,195.1300000000001,220.31999999999994,265.5300000000002,283.52
10874,5,2,200.48999999999978,219.8599999999999,265.9699999999998,272.3599999999999
10875,5,2,205.8499999999999,219.4000000000001,266.4000000000001,261.19000000000005
10876,5,2,231.75,216.72000000000003,292.3000000000002,258.51
10877,5,2,234.42999999999984,208.68000000000006,294.98,250.48000000000002
10878,5,2,235.32000000000016,197.06999999999994,295.8699999999999,238.8699999999999
10879,5,2,245.13999999999987,184.57000000000005,305.69000000000005,226.3699999999999
10880,5,2,239.7800000000002,178.76999999999998,314.1999999999998,220.55999999999995
10881,5,2,234.42999999999984,172.96000000000004,322.6999999999998,214.75
10882,5,2,237.55000000000018,168.5,333.4000000000001,217.8800000000001
10883,5,2,240.67999999999984,164.02999999999997,344.0999999999999,221.0
10884,5,2,229.73999999999978,164.48000000000002,333.15999999999985,221.45000000000005
10885,5,2,218.80000000000018,164.91999999999996,322.2199999999998,221.8900000000001
10886,5,2,207.86000000000013,165.37,311.2800000000002,222.33999999999992
10887,5,2,196.92000000000007,165.82000000000005,300.34000000000015,222.78999999999996
10888,5,2,185.01000000000022,169.39,288.42999999999984,226.3599999999999
10889,5,2,173.0999999999999,172.96000000000004,276.5300000000002,229.93000000000006
10890,5,2,161.19000000000005,176.53999999999996,264.6199999999999,233.5
10891,5,2,150.76999999999998,174.45000000000005,254.19999999999982,231.42000000000007
10892,5,2,140.3499999999999,172.37,243.7800000000002,229.33999999999992
10893,5,2,129.94000000000005,170.27999999999997,233.36000000000013,227.25
10894,5,2,119.67000000000007,171.85000000000002,223.09000000000015,228.80999999999995
10895,5,2,109.40000000000009,173.40999999999997,212.82000000000016,230.3800000000001
10896,5,2,99.13000000000011,174.97000000000003,202.55000000000018,231.94000000000005
10897,5,2,88.86000000000013,176.53999999999996,192.2800000000002,233.5
10898,5,2,76.05999999999995,176.83000000000004,179.48000000000002,233.79999999999995
10899,5,2,63.26000000000022,177.13,166.67999999999984,234.0999999999999
10900,5,2,50.460000000000036,177.42999999999995,153.8800000000001,234.4000000000001
10901,5,2,50.460000000000036,177.42999999999995,138.69999999999982,234.4000000000001
10902,5,2,47.48000000000002,173.55999999999995,135.7199999999998,230.52999999999997
10903,5,2,44.5,169.69000000000005,132.75,226.66000000000008
10904,5,2,41.51999999999998,165.82000000000005,129.76999999999998,222.78999999999996
10905,5,2,50.09999999999991,166.52999999999997,138.34000000000015,223.5
10906,5,2,58.67000000000007,167.25,146.92000000000007,224.22000000000003
10907,5,2,67.23999999999978,167.96000000000004,155.48999999999978,224.93000000000006
10908,5,2,75.82000000000016,168.67999999999995,164.05999999999995,225.6400000000001
10909,5,2,84.38999999999987,169.39,172.63999999999987,226.3599999999999
10910,5,2,93.76999999999998,171.62,182.01000000000022,228.58999999999992
10911,5,2,103.13999999999987,173.86,191.38999999999987,230.82999999999993
10912,5,2,113.55999999999995,179.51,201.80999999999995,236.48000000000002
10913,5,2,123.98000000000002,185.16999999999996,212.23000000000002,242.1400000000001
10914,5,2,134.4000000000001,190.82000000000005,222.6500000000001,247.78999999999996
10915,5,2,139.76000000000022,203.32999999999993,228.01000000000022,260.29999999999995
10916,5,2,145.1199999999999,215.82999999999993,233.36000000000013,272.79999999999995
10917,5,2,142.80000000000018,217.81999999999994,230.4699999999998,275.8699999999999
10918,5,2,140.48999999999978,219.79999999999995,227.57999999999993,278.95000000000005
10919,5,2,138.17000000000007,221.78999999999996,224.67999999999984,282.02
10920,5,2,135.8499999999999,223.77999999999997,221.78999999999996,285.0899999999999
10921,5,2,133.53999999999996,225.76999999999998,218.9000000000001,288.1600000000001
10922,5,2,131.2199999999998,227.75,216.0,291.24
10923,5,2,128.90999999999985,229.74,213.11000000000013,294.30999999999995
10924,5,2,126.59000000000015,231.73000000000002,210.2199999999998,297.3800000000001
10925,5,2,124.26999999999998,233.72000000000003,207.32000000000016,300.46000000000004
10926,5,2,121.96000000000004,235.70000000000005,204.42999999999984,303.53
10927,5,2,119.63999999999987,237.69000000000005,201.53999999999996,306.5999999999999
10928,5,2,117.32000000000016,239.68000000000006,198.63999999999987,309.68000000000006
10929,5,2,115.01000000000022,241.66000000000008,195.75,312.75
10930,5,2,104.03999999999996,241.73000000000002,184.19999999999982,313.9000000000001
10931,5,2,82.59999999999991,244.41000000000008,162.76999999999998,316.5799999999999
10932,5,2,82.59999999999991,244.41000000000008,152.0,333.5
10933,5,2,65.19000000000005,252.44000000000005,137.25,341.53999999999996
10934,5,2,47.7800000000002,260.48,122.5,349.56999999999994
10935,5,2,35.7199999999998,267.18000000000006,110.44000000000005,356.27
10936,5,2,23.659999999999854,273.8800000000001,98.38999999999987,362.97
10937,5,2,17.409999999999854,272.98,92.13999999999987,362.0799999999999
10938,5,2,22.09999999999991,268.28999999999996,96.82999999999993,357.3900000000001
10939,5,2,26.789999999999964,263.6099999999999,101.51999999999998,352.70000000000005
10940,5,2,31.480000000000018,258.9200000000001,106.21000000000004,348.01
10941,5,2,36.17000000000007,254.23000000000002,110.88999999999987,343.31999999999994
10942,5,2,36.17000000000007,246.19000000000005,119.5300000000002,336.48
10943,5,2,36.17000000000007,238.1500000000001,128.15999999999985,329.6400000000001
10944,5,2,36.17000000000007,230.1199999999999,136.80000000000018,322.79999999999995
10945,5,2,28.13000000000011,228.02999999999997,128.76000000000022,320.72
10946,5,2,20.09999999999991,225.95000000000005,120.73000000000002,318.6300000000001
10947,5,2,12.059999999999945,223.8599999999999,112.69000000000005,316.54999999999995
10948,5,2,12.5,223.8599999999999,121.63999999999987,315.22
10949,5,2,12.949999999999818,223.8599999999999,130.5999999999999,313.9000000000001
10950,5,2,16.519999999999982,217.82999999999993,134.17000000000007,307.8699999999999
10951,5,2,20.09999999999991,211.80999999999995,137.73999999999978,301.8399999999999
10952,5,2,23.670000000000073,205.77999999999997,141.32000000000016,295.81999999999994
10953,5,2,27.23999999999978,199.75,144.88999999999987,289.78999999999996
10954,5,2,29.920000000000073,195.27999999999997,147.57000000000016,285.31999999999994
10955,5,2,32.59999999999991,190.82000000000005,150.25,280.8599999999999
10956,5,2,35.2800000000002,186.35000000000002,152.92999999999984,276.3900000000001
10957,5,2,37.960000000000036,181.89,155.61000000000013,271.93000000000006
10958,5,2,24.110000000000127,182.77999999999997,141.76000000000022,272.81999999999994
10959,5,2,10.269999999999982,183.67999999999995,127.92000000000007,273.71000000000004
10960,5,2,0.0,183.23000000000002,116.30999999999995,273.27
10961,4,2,403.0500000000002,182.77999999999997,416.0,272.81999999999994
10961,5,2,0.0,182.77999999999997,104.69999999999982,272.81999999999994
10962,4,2,386.67999999999984,185.15999999999997,416.0,275.20000000000005
10962,5,2,0.0,185.15999999999997,88.32999999999993,275.20000000000005
10963,4,2,370.29999999999995,187.54999999999995,416.0,277.5799999999999
10963,5,2,0.0,187.54999999999995,71.94999999999982,277.5799999999999
10964,4,2,353.93000000000006,189.92999999999995,416.0,279.96000000000004
10964,5,2,0.0,189.92999999999995,55.57999999999993,279.96000000000004
10965,4,2,322.6700000000001,191.71000000000004,416.0,281.75
10965,5,2,0.0,191.71000000000004,24.320000000000164,281.75
10966,4,2,312.4000000000001,191.26999999999998,416.0,281.29999999999995
10966,5,2,0.0,191.26999999999998,14.050000000000182,281.29999999999995
10967,4,2,302.1300000000001,190.82000000000005,416.0,280.8599999999999
10968,4,2,311.73,188.80999999999995,416.0,278.8499999999999
10968,5,2,0.0,188.80999999999995,13.38000000000011,278.8499999999999
10969,4,2,321.3299999999999,186.79999999999995,416.0,276.8399999999999
10969,5,2,0.0,186.79999999999995,22.980000000000018,276.8399999999999
10970,4,2,330.93000000000006,184.78999999999996,416.0,274.8299999999999
10970,5,2,0.0,184.78999999999996,32.57999999999993,274.8299999999999
10971,4,2,340.53999999999996,182.77999999999997,416.0,272.81999999999994
10971,5,2,0.0,182.77999999999997,42.179999999999836,272.81999999999994
10972,4,2,355.1199999999999,185.15999999999997,416.0,275.20000000000005
10972,5,2,0.0,185.15999999999997,47.86000000000013,275.20000000000005
10973,4,2,369.71000000000004,187.54999999999995,416.0,277.5799999999999
10973,5,2,0.0,187.54999999999995,53.5300000000002,277.5799999999999
10974,4,2,384.28999999999996,189.92999999999995,416.0,279.96000000000004
10974,5,2,0.0,189.92999999999995,59.19999999999982,279.96000000000004
10975,4,2,385.6300000000001,186.36,416.0,276.3900000000001
10975,5,2,0.0,186.36,70.80000000000018,276.3900000000001
10976,4,2,386.9699999999998,182.77999999999997,416.0,272.81999999999994
10976,5,2,0.0,182.77999999999997,82.40000000000009,272.81999999999994
10977,4,2,396.80999999999995,208.4000000000001,416.0,289.94000000000005
10977,5,2,0.0,208.4000000000001,82.84000000000015,289.94000000000005
10978,5,2,0.0,234.01,83.26999999999998,307.04999999999995
10979,4,2,370.9000000000001,251.5,416.0,328.19000000000005
10979,5,2,0.0,251.5,76.09999999999991,328.19000000000005
10980,4,2,341.43000000000006,264.0,416.0,340.69000000000005
10980,5,2,0.0,264.0,46.63000000000011,340.69000000000005
10981,4,2,275.3399999999999,264.9000000000001,396.53999999999996,341.5899999999999
10982,4,2,219.97000000000003,282.76,341.1700000000001,359.45000000000005
10983,4,2,197.6400000000001,309.54999999999995,318.8399999999999,386.24
10984,4,2,186.93000000000006,301.51,308.1300000000001,378.20000000000005
10985,4,2,181.1199999999999,281.4200000000001,302.31999999999994,358.1099999999999
10986,4,2,143.17000000000007,289.9000000000001,259.0,361.23
10987,4,2,126.20000000000005,316.69000000000005,242.02999999999997,388.03
10988,4,2,111.91000000000008,322.94000000000005,227.74,394.28
10989,4,2,105.66000000000008,314.9100000000001,221.49,386.24
10990,4,2,98.06999999999994,329.6400000000001,213.9000000000001,400.98
10998,4,2,0.0,311.3299999999999,98.29999999999995,412.0999999999999
10999,3,2,398.4100000000001,290.78999999999996,416.0,403.18000000000006
10999,4,2,0.0,290.78999999999996,93.80999999999995,403.18000000000006
11000,3,2,405.55999999999995,270.25,416.0,382.6400000000001
11000,4,2,0.0,270.25,100.95000000000005,382.6400000000001
11001,4,2,0.0,260.8699999999999,107.65000000000009,373.27
11002,4,2,2.9600000000000364,251.5,114.34999999999991,363.8900000000001
11003,4,2,7.420000000000073,244.79999999999995,118.80999999999995,357.19000000000005
11004,4,2,11.88000000000011,238.0999999999999,123.27999999999997,350.49
11005,4,2,27.960000000000036,228.72000000000003,139.3499999999999,341.1099999999999
11006,4,2,44.039999999999964,219.3499999999999,155.43000000000006,331.74
11007,4,2,55.65000000000009,210.42000000000007,167.03999999999996,322.80999999999995
11008,4,2,67.25999999999999,201.48000000000002,178.6500000000001,313.8800000000001
11009,4,2,75.1099999999999,201.66000000000008,186.51,314.05999999999995
11010,4,2,82.97000000000003,201.83999999999992,194.3699999999999,314.23
11011,4,2,90.82999999999993,202.01999999999998,202.23000000000002,314.4100000000001
11012,4,2,98.69000000000005,202.20000000000005,210.08999999999992,314.5899999999999
11013,4,2,106.54999999999995,202.3800000000001,217.94000000000005,314.77
11014,4,2,98.32999999999993,196.66000000000008,209.73000000000002,309.05999999999995
11015,4,2,90.11999999999989,190.95000000000005,201.51,303.3399999999999
11016,4,2,81.90000000000009,185.23000000000002,193.29999999999995,297.6199999999999
11017,4,2,73.69000000000005,179.51999999999998,185.07999999999993,291.9100000000001
11018,4,2,65.47000000000003,173.79999999999995,176.8599999999999,286.19000000000005
11019,4,2,47.6099999999999,162.19000000000005,159.0,274.5799999999999
11020,4,2,32.13000000000011,155.34000000000003,143.51999999999998,267.74
11021,4,2,16.65000000000009,148.5,128.03999999999996,260.8900000000001
11022,4,2,1.1700000000000728,141.64999999999998,112.55999999999995,254.03999999999996
11023,3,2,387.70000000000005,130.03999999999996,416.0,242.43000000000006
11023,4,2,0.0,130.03999999999996,83.08999999999992,242.43000000000006
11024,3,2,372.52,122.0,416.0,234.3900000000001
11024,4,2,0.0,122.0,67.91000000000008,234.3900000000001
11025,3,2,357.3299999999999,113.96000000000004,416.0,226.3599999999999
11025,4,2,0.0,113.96000000000004,52.73000000000002,226.3599999999999
11026,3,2,319.8299999999999,104.13999999999999,416.0,216.52999999999997
11026,4,2,0.0,104.13999999999999,15.220000000000027,216.52999999999997
11027,3,2,319.5899999999999,103.69000000000005,416.0,216.08999999999992
11028,3,2,319.3599999999999,103.25,410.68000000000006,215.6400000000001
11029,3,2,319.1300000000001,102.79999999999995,400.4100000000001,215.19000000000005
11030,3,2,318.9000000000001,102.36000000000001,390.1400000000001,214.75
11031,3,2,308.18000000000006,101.46000000000004,379.4200000000001,213.8599999999999
11032,3,2,297.47,100.57000000000005,368.70000000000005,212.96000000000004
11033,3,2,292.54999999999995,100.12,373.1500000000001,213.43000000000006
11034,3,2,287.6400000000001,99.67999999999995,377.5999999999999,213.9000000000001
11035,3,2,280.94000000000005,104.13999999999999,370.9000000000001,218.3699999999999
11036,3,2,274.25,108.61000000000001,364.20000000000005,222.82999999999993
11037,3,2,272.01,112.17999999999995,361.97,226.4000000000001
11038,3,2,269.78,115.75,359.74,229.98000000000002
11039,3,2,279.1600000000001,117.53999999999996,369.1199999999999,231.76
11040,3,2,288.53999999999996,119.32000000000005,378.49,233.54999999999995
11041,3,2,284.06999999999994,113.97000000000003,374.03,228.19000000000005
11042,3,2,279.6099999999999,108.61000000000001,369.55999999999995,222.82999999999993
11043,3,2,282.95000000000005,114.63999999999999,372.9100000000001,228.8599999999999
11044,3,2,286.29999999999995,120.65999999999997,376.26,234.8900000000001
11045,3,2,289.6500000000001,126.69000000000005,379.6099999999999,240.92000000000007
11046,3,2,293.0,132.72000000000003,382.96000000000004,246.94000000000005
11047,3,2,304.6099999999999,141.20000000000005,394.56999999999994,255.43000000000006
11048,3,2,316.22,149.69000000000005,406.18000000000006,263.9100000000001
11049,3,2,325.1500000000001,159.51,415.1099999999999,273.74
11050,3,2,334.0799999999999,169.34000000000003,416.0,283.55999999999995
11051,3,2,344.79999999999995,184.07000000000005,416.0,288.03
11052,3,2,355.52,198.80999999999995,416.0,292.5
11053,3,2,364.45000000000005,206.83999999999992,416.0,300.53999999999996
11053,4,2,0.0,206.83999999999992,18.730000000000018,300.53999999999996
11054,3,2,375.6099999999999,218.9000000000001,416.0,312.5899999999999
11054,4,2,0.0,218.9000000000001,29.8900000000001,312.5899999999999
11055,3,2,386.78,230.96000000000004,416.0,324.6500000000001
11055,4,2,0.0,230.96000000000004,41.059999999999945,324.6500000000001
